citizenId,name,gender,dob,occupation,incomeCategory,mobile
C02898,Citizen_2898,M,2000-09-04,Unemployed,Middle,9000002897
C02899,Citizen_2899,F,1993-04-10,Business Owner,Middle,9000002898
C02900,Citizen_2900,F,1985-03-28,Private Employee,High,9000002899
C02901,Citizen_2901,F,1969-02-16,Retired,Low,9000002900
C02902,Citizen_2902,F,2004-07-13,Farmer,Low,9000002901
C02903,Citizen_2903,F,1966-07-27,Private Employee,Middle,9000002902
C02904,Citizen_2904,F,1961-08-01,Business Owner,Middle,9000002903
C02905,Citizen_2905,M,2008-07-13,Farmer,Low,9000002904
C02906,Citizen_2906,M,1982-02-12,Student,Low,9000002905
C02907,Citizen_2907,M,1983-04-22,Farmer,Low,9000002906
C02908,Citizen_2908,F,1974-11-24,Agricultural Labour,Middle,9000002907
C02909,Citizen_2909,F,1966-06-14,Farmer,Middle,9000002908
C02910,Citizen_2910,F,1996-01-12,Private Employee,Low,9000002909
C02911,Citizen_2911,F,1979-02-07,Government Employee,High,9000002910
C02912,Citizen_2912,F,1979-08-19,Business Owner,Low,9000002911
C02913,Citizen_2913,F,1976-12-24,Student,Low,9000002912
C02914,Citizen_2914,M,2003-06-23,Retired,High,9000002913
C02915,Citizen_2915,M,1980-12-15,Agricultural Labour,High,9000002914
C02916,Citizen_2916,M,2008-11-17,Unemployed,Middle,9000002915
C02917,Citizen_2917,F,2005-07-19,Government Employee,Middle,9000002916
C02918,Citizen_2918,F,1984-02-18,Government Employee,Low,9000002917
C02919,Citizen_2919,F,2005-10-16,Business Owner,High,9000002918
C02920,Citizen_2920,F,1985-09-01,Student,High,9000002919
C02921,Citizen_2921,F,1963-03-08,Retired,Middle,9000002920
C02922,Citizen_2922,M,1994-05-08,Farmer,High,9000002921
C02923,Citizen_2923,M,1996-03-06,Farmer,High,9000002922
C02924,Citizen_2924,F,1987-08-08,Government Employee,Low,9000002923
C02925,Citizen_2925,M,2004-12-20,Retired,Low,9000002924
C02926,Citizen_2926,M,1973-10-28,Unemployed,Middle,9000002925
C02927,Citizen_2927,F,1962-03-28,Private Employee,Middle,9000002926
C02928,Citizen_2928,M,2008-03-27,Unemployed,Middle,9000002927
C02929,Citizen_2929,F,1999-10-21,Private Employee,Middle,9000002928
C02930,Citizen_2930,M,1988-08-08,Private Employee,Low,9000002929
C02931,Citizen_2931,F,2001-03-02,Private Employee,Low,9000002930
C02932,Citizen_2932,M,1961-10-04,Business Owner,High,9000002931
C02933,Citizen_2933,M,1964-07-20,Government Employee,Low,9000002932
C02934,Citizen_2934,M,1993-05-10,Private Employee,Low,9000002933
C02935,Citizen_2935,F,1991-11-03,Private Employee,High,9000002934
C02936,Citizen_2936,M,2003-08-11,Student,Low,9000002935
C02937,Citizen_2937,F,1977-12-11,Private Employee,Middle,9000002936
C02938,Citizen_2938,M,1988-06-14,Agricultural Labour,Low,9000002937
C02939,Citizen_2939,M,1967-01-01,Unemployed,Middle,9000002938
C02940,Citizen_2940,M,1973-11-05,Private Employee,Middle,9000002939
C02941,Citizen_2941,M,1968-08-15,Retired,Middle,9000002940
C02942,Citizen_2942,M,1973-02-14,Farmer,Middle,9000002941
C02943,Citizen_2943,F,1979-12-16,Farmer,Middle,9000002942
C02944,Citizen_2944,M,1973-09-12,Farmer,Low,9000002943
C02945,Citizen_2945,F,1962-06-20,Student,Low,9000002944
C02946,Citizen_2946,F,1968-11-10,Agricultural Labour,High,9000002945
C02947,Citizen_2947,M,2000-08-26,Business Owner,High,9000002946
C02948,Citizen_2948,M,1968-08-09,Farmer,High,9000002947
C02949,Citizen_2949,F,1990-06-17,Private Employee,Middle,9000002948
C02950,Citizen_2950,F,1986-03-12,Farmer,Middle,9000002949
C02951,Citizen_2951,M,1960-01-08,Unemployed,Low,9000002950
C02952,Citizen_2952,F,2000-07-26,Business Owner,Middle,9000002951
C02953,Citizen_2953,M,1978-10-15,Business Owner,Middle,9000002952
C02954,Citizen_2954,F,2001-10-07,Agricultural Labour,High,9000002953
C02955,Citizen_2955,M,1997-12-25,Retired,High,9000002954
C02956,Citizen_2956,F,1998-02-09,Unemployed,Low,9000002955
C02957,Citizen_2957,F,1980-01-28,Business Owner,High,9000002956
C02958,Citizen_2958,M,1969-07-25,Unemployed,Middle,9000002957
C02959,Citizen_2959,M,1968-03-24,Government Employee,High,9000002958
C02960,Citizen_2960,F,1984-02-05,Agricultural Labour,Low,9000002959
C02961,Citizen_2961,M,2002-02-11,Business Owner,High,9000002960
C02962,Citizen_2962,F,1974-05-01,Farmer,High,9000002961
C02963,Citizen_2963,M,1971-11-15,Unemployed,High,9000002962
C02964,Citizen_2964,M,1968-04-27,Business Owner,Middle,9000002963
C02965,Citizen_2965,F,1971-11-06,Student,Middle,9000002964
C02966,Citizen_2966,F,2007-09-23,Retired,Low,9000002965
C02967,Citizen_2967,M,1968-04-15,Retired,Low,9000002966
C02968,Citizen_2968,F,2002-09-28,Business Owner,Low,9000002967
C02969,Citizen_2969,F,1993-01-13,Agricultural Labour,High,9000002968
C02970,Citizen_2970,M,2004-12-09,Student,Middle,9000002969
C02971,Citizen_2971,F,1989-12-19,Business Owner,Middle,9000002970
C02972,Citizen_2972,M,2008-11-11,Unemployed,High,9000002971
C02973,Citizen_2973,F,1999-05-19,Unemployed,Low,9000002972
C02974,Citizen_2974,M,1960-10-28,Retired,Low,9000002973
C02975,Citizen_2975,M,1985-02-02,Farmer,High,9000002974
C02976,Citizen_2976,M,1986-02-13,Unemployed,Low,9000002975
C02977,Citizen_2977,M,1966-07-11,Student,Middle,9000002976
C02978,Citizen_2978,F,2003-09-14,Business Owner,Middle,9000002977
C02979,Citizen_2979,F,2002-09-13,Student,Middle,9000002978
C02980,Citizen_2980,F,1991-06-04,Private Employee,Middle,9000002979
C02981,Citizen_2981,F,1987-05-01,Farmer,Low,9000002980
C02982,Citizen_2982,F,1993-08-11,Unemployed,High,9000002981
C02983,Citizen_2983,M,1978-11-02,Student,Low,9000002982
C02984,Citizen_2984,F,1984-06-09,Student,Low,9000002983
C02985,Citizen_2985,M,1971-05-28,Business Owner,Middle,9000002984
C02986,Citizen_2986,M,2009-09-19,Retired,Middle,9000002985
C02987,Citizen_2987,M,1969-04-07,Unemployed,High,9000002986
C02988,Citizen_2988,F,1961-09-25,Government Employee,Middle,9000002987
C02989,Citizen_2989,F,1962-12-03,Retired,Low,9000002988
C02990,Citizen_2990,M,1986-04-02,Business Owner,Middle,9000002989
C02991,Citizen_2991,M,1973-09-21,Unemployed,Low,9000002990
C02992,Citizen_2992,M,1962-12-11,Farmer,High,9000002991
C02993,Citizen_2993,M,1961-10-25,Business Owner,High,9000002992
C02994,Citizen_2994,M,1973-05-22,Farmer,High,9000002993
C02995,Citizen_2995,F,2000-02-27,Retired,High,9000002994
C02996,Citizen_2996,F,1996-08-05,Business Owner,Middle,9000002995
C02997,Citizen_2997,M,1995-05-04,Government Employee,Middle,9000002996
C02998,Citizen_2998,F,1999-05-17,Farmer,Middle,9000002997
C02999,Citizen_2999,F,1962-08-07,Student,Middle,9000002998
C03000,Citizen_3000,F,1979-09-01,Student,Middle,9000002999
C03001,Citizen_3001,M,1996-05-22,Farmer,Middle,9000003000
C03002,Citizen_3002,M,1968-11-14,Farmer,Low,9000003001
C03003,Citizen_3003,F,1977-03-21,Farmer,Low,9000003002
C03004,Citizen_3004,M,1982-09-20,Private Employee,Middle,9000003003
C03005,Citizen_3005,F,1999-01-15,Government Employee,Middle,9000003004
C03006,Citizen_3006,M,1962-04-04,Retired,High,9000003005
C03007,Citizen_3007,F,1990-05-18,Unemployed,Middle,9000003006
C03008,Citizen_3008,F,1999-06-04,Business Owner,Low,9000003007
C03009,Citizen_3009,F,2007-05-22,Private Employee,Low,9000003008
C03010,Citizen_3010,M,1992-09-25,Private Employee,High,9000003009
C03011,Citizen_3011,F,2010-11-17,Unemployed,High,9000003010
C03012,Citizen_3012,F,1966-10-14,Private Employee,Low,9000003011
C03013,Citizen_3013,M,1970-07-01,Student,High,9000003012
C03014,Citizen_3014,F,2005-10-25,Business Owner,Low,9000003013
C03015,Citizen_3015,F,1986-08-10,Government Employee,Low,9000003014
C03016,Citizen_3016,F,1972-12-01,Unemployed,Middle,9000003015
C03017,Citizen_3017,M,1997-04-22,Agricultural Labour,Middle,9000003016
C03018,Citizen_3018,M,1993-02-15,Private Employee,Middle,9000003017
C03019,Citizen_3019,M,1984-06-27,Student,High,9000003018
C03020,Citizen_3020,F,1986-10-18,Farmer,Middle,9000003019
C03021,Citizen_3021,M,1975-03-15,Private Employee,Low,9000003020
C03022,Citizen_3022,F,1967-08-20,Farmer,Low,9000003021
C03023,Citizen_3023,M,1974-08-22,Farmer,Low,9000003022
C03024,Citizen_3024,F,1980-05-28,Retired,Low,9000003023
C03025,Citizen_3025,F,1989-08-19,Student,High,9000003024
C03026,Citizen_3026,F,1964-11-26,Retired,Middle,9000003025
C03027,Citizen_3027,F,1980-06-07,Agricultural Labour,High,9000003026
C03028,Citizen_3028,M,1988-12-07,Retired,High,9000003027
C03029,Citizen_3029,M,1982-10-03,Student,Middle,9000003028
C03030,Citizen_3030,M,1995-10-10,Student,High,9000003029
C03031,Citizen_3031,F,1970-07-27,Government Employee,High,9000003030
C03032,Citizen_3032,F,1995-09-15,Unemployed,Low,9000003031
C03033,Citizen_3033,M,1969-01-22,Retired,Middle,9000003032
C03034,Citizen_3034,M,1969-04-19,Unemployed,High,9000003033
C03035,Citizen_3035,M,1971-02-21,Farmer,High,9000003034
C03036,Citizen_3036,F,2007-02-18,Agricultural Labour,Low,9000003035
C03037,Citizen_3037,F,2001-02-17,Private Employee,Low,9000003036
C03038,Citizen_3038,F,1960-07-13,Farmer,Low,9000003037
C03039,Citizen_3039,M,1989-10-05,Government Employee,Middle,9000003038
C03040,Citizen_3040,M,1997-09-05,Unemployed,High,9000003039
C03041,Citizen_3041,M,1974-05-23,Unemployed,High,9000003040
C03042,Citizen_3042,F,1998-08-02,Government Employee,High,9000003041
C03043,Citizen_3043,F,1962-07-16,Student,Middle,9000003042
C03044,Citizen_3044,F,1993-12-28,Government Employee,Low,9000003043
C03045,Citizen_3045,F,1982-12-15,Farmer,Middle,9000003044
C03046,Citizen_3046,F,1975-12-04,Private Employee,High,9000003045
C03047,Citizen_3047,M,1966-06-11,Student,High,9000003046
C03048,Citizen_3048,M,2003-06-15,Farmer,Middle,9000003047
C03049,Citizen_3049,M,2001-02-17,Retired,High,9000003048
C03050,Citizen_3050,M,1993-05-23,Business Owner,Middle,9000003049
C03051,Citizen_3051,M,1979-06-17,Government Employee,Low,9000003050
C03052,Citizen_3052,M,1979-02-10,Retired,Low,9000003051
C03053,Citizen_3053,M,2008-03-08,Student,Low,9000003052
C03054,Citizen_3054,M,1985-09-15,Agricultural Labour,Middle,9000003053
C03055,Citizen_3055,F,2009-09-20,Agricultural Labour,High,9000003054
C03056,Citizen_3056,M,1997-11-15,Retired,High,9000003055
C03057,Citizen_3057,F,1994-01-28,Private Employee,Low,9000003056
C03058,Citizen_3058,F,2009-11-09,Student,Middle,9000003057
C03059,Citizen_3059,F,1976-07-16,Business Owner,Low,9000003058
C03060,Citizen_3060,M,2009-07-24,Unemployed,Middle,9000003059
C03061,Citizen_3061,M,1964-07-07,Private Employee,High,9000003060
C03062,Citizen_3062,F,1990-04-25,Retired,High,9000003061
C03063,Citizen_3063,M,1967-06-19,Retired,Middle,9000003062
C03064,Citizen_3064,F,2005-03-20,Private Employee,High,9000003063
C03065,Citizen_3065,F,1974-02-17,Unemployed,High,9000003064
C03066,Citizen_3066,M,2005-01-05,Agricultural Labour,Middle,9000003065
C03067,Citizen_3067,F,2005-11-10,Private Employee,Low,9000003066
C03068,Citizen_3068,M,1971-05-03,Unemployed,High,9000003067
C03069,Citizen_3069,F,1964-09-12,Business Owner,High,9000003068
C03070,Citizen_3070,M,1997-07-26,Unemployed,Low,9000003069
C03071,Citizen_3071,F,1973-05-10,Unemployed,Middle,9000003070
C03072,Citizen_3072,F,1984-03-24,Agricultural Labour,Middle,9000003071
C03073,Citizen_3073,F,1994-05-21,Agricultural Labour,High,9000003072
C03074,Citizen_3074,F,1977-12-20,Agricultural Labour,Middle,9000003073
C03075,Citizen_3075,M,1988-01-11,Farmer,Low,9000003074
C03076,Citizen_3076,M,1964-09-22,Agricultural Labour,Middle,9000003075
C03077,Citizen_3077,M,2001-05-04,Government Employee,Middle,9000003076
C03078,Citizen_3078,F,2002-08-13,Farmer,High,9000003077
C03079,Citizen_3079,F,1995-04-23,Retired,Middle,9000003078
C03080,Citizen_3080,F,1961-12-05,Private Employee,High,9000003079
C03081,Citizen_3081,F,1978-11-21,Government Employee,Low,9000003080
C03082,Citizen_3082,M,1969-07-28,Student,High,9000003081
C03083,Citizen_3083,M,1996-12-21,Unemployed,High,9000003082
C03084,Citizen_3084,M,1967-09-07,Unemployed,Middle,9000003083
C03085,Citizen_3085,F,1989-02-20,Unemployed,Middle,9000003084
C03086,Citizen_3086,F,1987-02-01,Private Employee,Middle,9000003085
C03087,Citizen_3087,F,1975-05-06,Farmer,Low,9000003086
C03088,Citizen_3088,M,1968-11-23,Government Employee,Middle,9000003087
C03089,Citizen_3089,M,1964-04-24,Retired,Middle,9000003088
C03090,Citizen_3090,M,1986-08-12,Farmer,Low,9000003089
C03091,Citizen_3091,F,1988-10-03,Student,Low,9000003090
C03092,Citizen_3092,F,1977-07-04,Business Owner,Middle,9000003091
C03093,Citizen_3093,M,1999-03-07,Government Employee,Middle,9000003092
C03094,Citizen_3094,M,1989-05-28,Unemployed,Middle,9000003093
C03095,Citizen_3095,F,1979-03-28,Unemployed,Low,9000003094
C03096,Citizen_3096,M,1995-07-08,Retired,Low,9000003095
C03097,Citizen_3097,F,1973-02-19,Student,High,9000003096
C03098,Citizen_3098,F,1999-11-11,Student,High,9000003097
C03099,Citizen_3099,M,2000-03-16,Retired,Middle,9000003098
C03100,Citizen_3100,F,1965-05-20,Farmer,Low,9000003099
C03101,Citizen_3101,M,2010-09-11,Farmer,Low,9000003100
C03102,Citizen_3102,F,1981-02-24,Government Employee,Middle,9000003101
C03103,Citizen_3103,F,2003-05-18,Unemployed,Middle,9000003102
C03104,Citizen_3104,M,1971-09-18,Government Employee,High,9000003103
C03105,Citizen_3105,M,1979-08-25,Government Employee,Low,9000003104
C03106,Citizen_3106,M,1976-06-09,Unemployed,High,9000003105
C03107,Citizen_3107,M,1983-11-16,Business Owner,High,9000003106
C03108,Citizen_3108,M,1969-06-03,Agricultural Labour,Middle,9000003107
C03109,Citizen_3109,F,1993-09-15,Student,Low,9000003108
C03110,Citizen_3110,M,1968-12-01,Business Owner,Low,9000003109
C03111,Citizen_3111,F,1978-04-15,Retired,High,9000003110
C03112,Citizen_3112,F,1987-02-17,Government Employee,Low,9000003111
C03113,Citizen_3113,F,1992-01-02,Agricultural Labour,High,9000003112
C03114,Citizen_3114,F,1975-02-10,Government Employee,High,9000003113
C03115,Citizen_3115,M,1980-02-03,Business Owner,Low,9000003114
C03116,Citizen_3116,F,1990-09-14,Private Employee,High,9000003115
C03117,Citizen_3117,M,1960-08-26,Agricultural Labour,High,9000003116
C03118,Citizen_3118,F,1966-01-20,Unemployed,High,9000003117
C03119,Citizen_3119,F,1987-05-05,Student,Middle,9000003118
C03120,Citizen_3120,M,1986-11-18,Farmer,Low,9000003119
C03121,Citizen_3121,F,1997-11-07,Government Employee,High,9000003120
C03122,Citizen_3122,M,1983-05-06,Government Employee,Low,9000003121
C03123,Citizen_3123,F,1962-01-06,Government Employee,Low,9000003122
C03124,Citizen_3124,M,1992-07-28,Student,High,9000003123
C03125,Citizen_3125,F,2004-01-22,Student,Low,9000003124
C03126,Citizen_3126,M,1978-12-04,Agricultural Labour,Middle,9000003125
C03127,Citizen_3127,M,1961-07-14,Retired,Low,9000003126
C03128,Citizen_3128,M,1980-02-09,Student,High,9000003127
C03129,Citizen_3129,M,1961-02-28,Unemployed,Middle,9000003128
C03130,Citizen_3130,M,1973-12-17,Private Employee,Low,9000003129
C03131,Citizen_3131,M,1968-05-02,Farmer,Middle,9000003130
C03132,Citizen_3132,M,1997-03-06,Private Employee,Low,9000003131
C03133,Citizen_3133,F,1984-03-21,Farmer,Low,9000003132
C03134,Citizen_3134,M,1964-02-25,Government Employee,Middle,9000003133
C03135,Citizen_3135,F,1973-04-19,Agricultural Labour,Low,9000003134
C03136,Citizen_3136,M,2001-03-12,Private Employee,High,9000003135
C03137,Citizen_3137,F,1967-04-06,Government Employee,High,9000003136
C03138,Citizen_3138,F,1981-07-22,Business Owner,Middle,9000003137
C03139,Citizen_3139,M,1973-05-06,Unemployed,Middle,9000003138
C03140,Citizen_3140,F,1999-08-14,Farmer,Low,9000003139
C03141,Citizen_3141,F,1997-09-14,Unemployed,Low,9000003140
C03142,Citizen_3142,F,1971-12-02,Student,Low,9000003141
C03143,Citizen_3143,F,2008-08-21,Retired,High,9000003142
C03144,Citizen_3144,M,1977-11-19,Student,Low,9000003143
C03145,Citizen_3145,F,1974-06-13,Agricultural Labour,Middle,9000003144
C03146,Citizen_3146,M,1984-07-12,Student,High,9000003145
C03147,Citizen_3147,M,1977-08-25,Unemployed,Low,9000003146
C03148,Citizen_3148,F,2010-04-28,Farmer,High,9000003147
C03149,Citizen_3149,F,1986-05-04,Business Owner,Middle,9000003148
C03150,Citizen_3150,F,1974-04-13,Student,Low,9000003149
C03151,Citizen_3151,F,1988-05-25,Unemployed,Middle,9000003150
C03152,Citizen_3152,F,2002-04-11,Government Employee,High,9000003151
C03153,Citizen_3153,F,1968-11-25,Student,High,9000003152
C03154,Citizen_3154,M,1969-05-07,Unemployed,Middle,9000003153
C03155,Citizen_3155,M,1979-02-11,Retired,Low,9000003154
C03156,Citizen_3156,M,2001-08-28,Unemployed,Low,9000003155
C03157,Citizen_3157,M,1980-05-07,Business Owner,Middle,9000003156
C03158,Citizen_3158,F,1992-12-14,Government Employee,High,9000003157
C03159,Citizen_3159,M,1986-02-13,Private Employee,Middle,9000003158
C03160,Citizen_3160,F,1997-11-08,Agricultural Labour,Middle,9000003159
C03161,Citizen_3161,M,1982-04-22,Agricultural Labour,Low,9000003160
C03162,Citizen_3162,F,2010-09-21,Government Employee,High,9000003161
C03163,Citizen_3163,F,1965-01-08,Farmer,Middle,9000003162
C03164,Citizen_3164,M,1990-03-13,Farmer,Middle,9000003163
C03165,Citizen_3165,M,2009-01-04,Business Owner,High,9000003164
C03166,Citizen_3166,F,1990-09-23,Farmer,High,9000003165
C03167,Citizen_3167,M,1984-12-09,Government Employee,Low,9000003166
C03168,Citizen_3168,M,1967-05-13,Government Employee,High,9000003167
C03169,Citizen_3169,F,2010-08-13,Private Employee,Middle,9000003168
C03170,Citizen_3170,F,1969-12-19,Private Employee,Middle,9000003169
C03171,Citizen_3171,F,1982-07-07,Government Employee,High,9000003170
C03172,Citizen_3172,M,1989-03-24,Business Owner,Low,9000003171
C03173,Citizen_3173,M,1985-10-09,Agricultural Labour,High,9000003172
C03174,Citizen_3174,M,1971-11-14,Unemployed,High,9000003173
C03175,Citizen_3175,F,1996-08-03,Unemployed,Middle,9000003174
C03176,Citizen_3176,M,1986-11-18,Government Employee,Low,9000003175
C03177,Citizen_3177,F,1974-10-04,Farmer,Low,9000003176
C03178,Citizen_3178,F,1966-03-12,Farmer,Low,9000003177
C03179,Citizen_3179,F,2009-12-08,Business Owner,High,9000003178
C03180,Citizen_3180,M,2008-02-07,Government Employee,Low,9000003179
C03181,Citizen_3181,F,1977-04-16,Unemployed,Middle,9000003180
C03182,Citizen_3182,M,2003-05-18,Agricultural Labour,Middle,9000003181
C03183,Citizen_3183,M,1996-09-26,Business Owner,Low,9000003182
C03184,Citizen_3184,M,1964-07-16,Government Employee,Low,9000003183
C03185,Citizen_3185,M,1976-09-03,Agricultural Labour,Middle,9000003184
C03186,Citizen_3186,M,1978-10-21,Agricultural Labour,Low,9000003185
C03187,Citizen_3187,M,1979-11-06,Farmer,Low,9000003186
C03188,Citizen_3188,F,1986-02-13,Farmer,High,9000003187
C03189,Citizen_3189,M,1999-10-02,Government Employee,Middle,9000003188
C03190,Citizen_3190,M,1967-04-09,Student,Middle,9000003189
C03191,Citizen_3191,F,1969-01-07,Student,Low,9000003190
C03192,Citizen_3192,M,1987-01-23,Retired,High,9000003191
C03193,Citizen_3193,M,1991-10-04,Government Employee,High,9000003192
C03194,Citizen_3194,F,1963-02-11,Retired,Low,9000003193
C03195,Citizen_3195,M,2010-08-04,Government Employee,Low,9000003194
C03196,Citizen_3196,M,1997-11-10,Farmer,Low,9000003195
C03197,Citizen_3197,F,1989-11-28,Farmer,Low,9000003196
C03198,Citizen_3198,M,1978-02-04,Private Employee,High,9000003197
C03199,Citizen_3199,F,2000-05-11,Private Employee,Middle,9000003198
C03200,Citizen_3200,M,2009-10-07,Unemployed,Middle,9000003199
C03201,Citizen_3201,F,1991-07-10,Unemployed,Low,9000003200
C03202,Citizen_3202,M,1975-09-26,Agricultural Labour,Low,9000003201
C03203,Citizen_3203,F,1979-10-04,Unemployed,Low,9000003202
C03204,Citizen_3204,F,1970-04-21,Private Employee,Low,9000003203
C03205,Citizen_3205,F,1978-01-03,Government Employee,Low,9000003204
C03206,Citizen_3206,F,1973-06-02,Unemployed,High,9000003205
C03207,Citizen_3207,F,2002-03-13,Agricultural Labour,Middle,9000003206
C03208,Citizen_3208,F,1982-06-06,Student,Low,9000003207
C03209,Citizen_3209,F,2007-05-03,Farmer,Low,9000003208
C03210,Citizen_3210,F,1978-08-24,Agricultural Labour,High,9000003209
C03211,Citizen_3211,F,1997-09-20,Business Owner,High,9000003210
C03212,Citizen_3212,F,1987-07-20,Business Owner,High,9000003211
C03213,Citizen_3213,M,1963-01-12,Agricultural Labour,High,9000003212
C03214,Citizen_3214,F,1987-08-12,Unemployed,Low,9000003213
C03215,Citizen_3215,F,1983-09-10,Private Employee,Low,9000003214
